raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,descriptor_count,descriptor_quality
949,493,Steller's Jay,Steller's Jay,2,"a fine-grained ID photo of a Steller's Jay, with large head, chunky body, rounded wings, long full tail, prominent triangular crest, dark plumage, and white underparts.",descriptor_variant,7,needs_normalization
950,494,Blue Jay,Blue Jay,0,"a field guide photograph of a Blue Jay; visual field marks: large crest, broad rounded tail, white light gray underparts, various shades blue plumage, and black-and-white upperparts.",descriptor_variant,5,needs_normalization
950,494,Blue Jay,Blue Jay,1,"a close-up bird photo of a Blue Jay showing large crest, broad rounded tail, white light gray underparts, various shades blue plumage, and black-and-white upperparts.",descriptor_variant,5,needs_normalization
950,494,Blue Jay,Blue Jay,2,"a fine-grained ID photo of a Blue Jay, with large crest, broad rounded tail, white light gray underparts, various shades blue plumage, and black-and-white upperparts.",descriptor_variant,5,needs_normalization
951,495,Florida Scrub-Jay,Florida Scrub-Jay,0,"a field guide photograph of a Florida Scrub-Jay; visual field marks: large sturdy body, long tail, hefty legs, big flat head, heavy bill, dull blue plumage, whitish forehead, and pale gray back.",descriptor_variant,9,needs_normalization
951,495,Florida Scrub-Jay,Florida Scrub-Jay,1,"a close-up bird photo of a Florida Scrub-Jay showing large sturdy body, long tail, hefty legs, big flat head, heavy bill, dull blue plumage, whitish forehead, and pale gray back.",descriptor_variant,9,needs_normalization
951,495,Florida Scrub-Jay,Florida Scrub-Jay,2,"a fine-grained ID photo of a Florida Scrub-Jay, with large sturdy body, long tail, hefty legs, big flat head, heavy bill, dull blue plumage, whitish forehead, and pale gray back.",descriptor_variant,9,needs_normalization
952,496,Western Scrub-Jay,Western Scrub-Jay,0,"a field guide photograph of a Western Scrub-Jay; visual field marks: the visible plumage, shape, bill, wing, tail, and head pattern.",descriptor_variant,0,missing_descriptor
952,496,Western Scrub-Jay,Western Scrub-Jay,1,"a close-up bird photo of a Western Scrub-Jay showing the visible plumage, shape, bill, wing, tail, and head pattern.",descriptor_variant,0,missing_descriptor
952,496,Western Scrub-Jay,Western Scrub-Jay,2,"a fine-grained ID photo of a Western Scrub-Jay, with the visible plumage, shape, bill, wing, tail, and head pattern.",descriptor_variant,0,missing_descriptor
953,497,Mexican Jay,Mexican Jay,0,"a field guide photograph of a Mexican Jay; visual field marks: long tail, short neck, pointed bill, long strong legs, long strong feet, blue upperparts, blue underparts, and brown-gray back.",descriptor_variant,10,needs_normalization
953,497,Mexican Jay,Mexican Jay,1,"a close-up bird photo of a Mexican Jay showing long tail, short neck, pointed bill, long strong legs, long strong feet, blue upperparts, blue underparts, and brown-gray back.",descriptor_variant,10,needs_normalization
953,497,Mexican Jay,Mexican Jay,2,"a fine-grained ID photo of a Mexican Jay, with long tail, short neck, pointed bill, long strong legs, long strong feet, blue upperparts, blue underparts, and brown-gray back.",descriptor_variant,10,needs_normalization
954,498,Clark's Nutcracker,Clark's Nutcracker,0,"a field guide photograph of a Clark's Nutcracker; visual field marks: short tail, short head, straight sharp-tipped bill, pale gray black wings, black bill, black legs, and black feet.",descriptor_variant,7,needs_normalization
954,498,Clark's Nutcracker,Clark's Nutcracker,1,"a close-up bird photo of a Clark's Nutcracker showing short tail, short head, straight sharp-tipped bill, pale gray black wings, black bill, black legs, and black feet.",descriptor_variant,7,needs_normalization
954,498,Clark's Nutcracker,Clark's Nutcracker,2,"a fine-grained ID photo of a Clark's Nutcracker, with short tail, short head, straight sharp-tipped bill, pale gray black wings, black bill, black legs, and black feet.",descriptor_variant,7,needs_normalization
955,499,Black-billed Magpie,Black-billed Magpie,0,"a field guide photograph of a Black-billed Magpie; visual field marks: black-and-white plumage, white patch, two white stripes, and white back.",descriptor_variant,4,needs_normalization
955,499,Black-billed Magpie,Black-billed Magpie,1,"a close-up bird photo of a Black-billed Magpie showing black-and-white plumage, white patch, two white stripes, and white back.",descriptor_variant,4,needs_normalization
955,499,Black-billed Magpie,Black-billed Magpie,2,"a fine-grained ID photo of a Black-billed Magpie, with black-and-white plumage, white patch, two white stripes, and white back.",descriptor_variant,4,needs_normalization
956,500,Yellow-billed Magpie,Yellow-billed Magpie,0,"a field guide photograph of a Yellow-billed Magpie; visual field marks: large heavy body, large head, long tail, curved bill, rounded body, black-and-white iridescent blue wings, and bright yellow bill.",descriptor_variant,7,needs_normalization
956,500,Yellow-billed Magpie,Yellow-billed Magpie,1,"a close-up bird photo of a Yellow-billed Magpie showing large heavy body, large head, long tail, curved bill, rounded body, black-and-white iridescent blue wings, and bright yellow bill.",descriptor_variant,7,needs_normalization
956,500,Yellow-billed Magpie,Yellow-billed Magpie,2,"a fine-grained ID photo of a Yellow-billed Magpie, with large heavy body, large head, long tail, curved bill, rounded body, black-and-white iridescent blue wings, and bright yellow bill.",descriptor_variant,7,needs_normalization
957,501,American Crow,American Crow,0,"a field guide photograph of a American Crow; visual field marks: large long legs, straight bill, and short tail.",descriptor_variant,3,needs_normalization
957,501,American Crow,American Crow,1,"a close-up bird photo of a American Crow showing large long legs, straight bill, and short tail.",descriptor_variant,3,needs_normalization
957,501,American Crow,American Crow,2,"a fine-grained ID photo of a American Crow, with large long legs, straight bill, and short tail.",descriptor_variant,3,needs_normalization
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,0,"a field guide photograph of a Yellow-rumped Warbler (Breeding Audubon's); visual field marks: large body, full body, large head, large bill, long narrow tail, smart gray plumage, white wings, and yellow face.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,1,"a close-up bird photo of a Yellow-rumped Warbler (Breeding Audubon's) showing large body, full body, large head, large bill, long narrow tail, smart gray plumage, white wings, and yellow face.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,2,"a fine-grained ID photo of a Yellow-rumped Warbler (Breeding Audubon's), with large body, full body, large head, large bill, long narrow tail, smart gray plumage, white wings, and yellow face.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
959,503,Purple Martin (Female/juvenile),Purple Martin,0,"a field guide photograph of a Purple Martin (Female/juvenile); visual field marks: large broad-chested body, hooked bill, short forked tail, long tapered wings, iridescent dark blue-purple plumage, brown-black wings, gray head, and gray chest.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
959,503,Purple Martin (Female/juvenile),Purple Martin,1,"a close-up bird photo of a Purple Martin (Female/juvenile) showing large broad-chested body, hooked bill, short forked tail, long tapered wings, iridescent dark blue-purple plumage, brown-black wings, gray head, and gray chest.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
959,503,Purple Martin (Female/juvenile),Purple Martin,2,"a fine-grained ID photo of a Purple Martin (Female/juvenile), with large broad-chested body, hooked bill, short forked tail, long tapered wings, iridescent dark blue-purple plumage, brown-black wings, gray head, and gray chest.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
960,504,American Robin (Juvenile),American Robin,0,"a field guide photograph of a American Robin (Juvenile); visual field marks: round body, gray-brown tones plumage, round underparts, round back, and round chest.",descriptor_variant,5,compact_verified
960,504,American Robin (Juvenile),American Robin,1,"a close-up bird photo of a American Robin (Juvenile) showing round body, gray-brown tones plumage, round underparts, round back, and round chest.",descriptor_variant,5,compact_verified
960,504,American Robin (Juvenile),American Robin,2,"a fine-grained ID photo of a American Robin (Juvenile), with round body, gray-brown tones plumage, round underparts, round back, and round chest.",descriptor_variant,5,compact_verified
961,505,Phainopepla (Male),Phainopepla,0,"a field guide photograph of a Phainopepla (Male); visual field marks: slender body, long tail, distinct crest, glossy black red eye, large white patches, black red wings, mousy grayish-brown plumage, and red eye.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
961,505,Phainopepla (Male),Phainopepla,1,"a close-up bird photo of a Phainopepla (Male) showing slender body, long tail, distinct crest, glossy black red eye, large white patches, black red wings, mousy grayish-brown plumage, and red eye.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
961,505,Phainopepla (Male),Phainopepla,2,"a fine-grained ID photo of a Phainopepla (Male), with slender body, long tail, distinct crest, glossy black red eye, large white patches, black red wings, mousy grayish-brown plumage, and red eye.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
962,506,Snow Bunting (Nonbreeding),Snow Bunting,0,"a field guide photograph of a Snow Bunting (Nonbreeding); visual field marks: medium-sized body, full body, full bill, black wingtips, black-and-white tail, sharp white bill, black back, and whitish plumage.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
962,506,Snow Bunting (Nonbreeding),Snow Bunting,1,"a close-up bird photo of a Snow Bunting (Nonbreeding) showing medium-sized body, full body, full bill, black wingtips, black-and-white tail, sharp white bill, black back, and whitish plumage.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
962,506,Snow Bunting (Nonbreeding),Snow Bunting,2,"a fine-grained ID photo of a Snow Bunting (Nonbreeding), with medium-sized body, full body, full bill, black wingtips, black-and-white tail, sharp white bill, black back, and whitish plumage.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,0,"a field guide photograph of a Common Yellowthroat (Female/immature male); visual field marks: small chunky body, rounded head, medium-length rounded tail, bright yellow underparts, sharp black face, olive upperparts, thin whitish line, and thin whitish neck.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,1,"a close-up bird photo of a Common Yellowthroat (Female/immature male) showing small chunky body, rounded head, medium-length rounded tail, bright yellow underparts, sharp black face, olive upperparts, thin whitish line, and thin whitish neck.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
963,507,Common Yellowthroat (Female/immature male),Common Yellowthroat,2,"a fine-grained ID photo of a Common Yellowthroat (Female/immature male), with small chunky body, rounded head, medium-length rounded tail, bright yellow underparts, sharp black face, olive upperparts, thin whitish line, and thin whitish neck.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
964,508,American Redstart (Female/juvenile),American Redstart,0,"a field guide photograph of a American Redstart (Female/juvenile); visual field marks: medium-sized body, flat bill, flat tail, black plumage, bright orange patches, bright orange wings, bright orange tail, and yellow to yellow-orange plumage.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
964,508,American Redstart (Female/juvenile),American Redstart,1,"a close-up bird photo of a American Redstart (Female/juvenile) showing medium-sized body, flat bill, flat tail, black plumage, bright orange patches, bright orange wings, bright orange tail, and yellow to yellow-orange plumage.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
964,508,American Redstart (Female/juvenile),American Redstart,2,"a fine-grained ID photo of a American Redstart (Female/juvenile), with medium-sized body, flat bill, flat tail, black plumage, bright orange patches, bright orange wings, bright orange tail, and yellow to yellow-orange plumage.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,0,"a field guide photograph of a Magnolia Warbler (Female/immature male); visual field marks: small bill, long narrow tail, black mask, black streaking, gray black upperparts, wide white wing, gray black patch, and yellow throat.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,1,"a close-up bird photo of a Magnolia Warbler (Female/immature male) showing small bill, long narrow tail, black mask, black streaking, gray black upperparts, wide white wing, gray black patch, and yellow throat.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,2,"a fine-grained ID photo of a Magnolia Warbler (Female/immature male), with small bill, long narrow tail, black mask, black streaking, gray black upperparts, wide white wing, gray black patch, and yellow throat.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,0,"a field guide photograph of a Bay-breasted Warbler (Female, Nonbreeding male, Immature); visual field marks: small fine bill, pointed bill, long wings, long tail, grayish upperparts, reddish-brown crown, reddish-brown breast, and reddish-brown flank.",descriptor_variant,16,needs_normalization|shared_variant_descriptor
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,1,"a close-up bird photo of a Bay-breasted Warbler (Female, Nonbreeding male, Immature) showing small fine bill, pointed bill, long wings, long tail, grayish upperparts, reddish-brown crown, reddish-brown breast, and reddish-brown flank.",descriptor_variant,16,needs_normalization|shared_variant_descriptor
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,2,"a fine-grained ID photo of a Bay-breasted Warbler (Female, Nonbreeding male, Immature), with small fine bill, pointed bill, long wings, long tail, grayish upperparts, reddish-brown crown, reddish-brown breast, and reddish-brown flank.",descriptor_variant,16,needs_normalization|shared_variant_descriptor
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,0,"a field guide photograph of a Chestnut-sided Warbler (Female/immature male); visual field marks: slim body, long tail, crisp gray plumage, white yellow crown, black face, rich chestnut flank, bright lime-green upperparts, and white eyering.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,1,"a close-up bird photo of a Chestnut-sided Warbler (Female/immature male) showing slim body, long tail, crisp gray plumage, white yellow crown, black face, rich chestnut flank, bright lime-green upperparts, and white eyering.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,2,"a fine-grained ID photo of a Chestnut-sided Warbler (Female/immature male), with slim body, long tail, crisp gray plumage, white yellow crown, black face, rich chestnut flank, bright lime-green upperparts, and white eyering.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,0,"a field guide photograph of a Blackpoll Warbler (Female/juvenile); visual field marks: small short tail, small thin bill, black-and-white black cap, white cheek, white black stripe, black cap, two white wingbars, and orange-yellow legs.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,1,"a close-up bird photo of a Blackpoll Warbler (Female/juvenile) showing small short tail, small thin bill, black-and-white black cap, white cheek, white black stripe, black cap, two white wingbars, and orange-yellow legs.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,2,"a fine-grained ID photo of a Blackpoll Warbler (Female/juvenile), with small short tail, small thin bill, black-and-white black cap, white cheek, white black stripe, black cap, two white wingbars, and orange-yellow legs.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,0,"a field guide photograph of a Black-throated Blue Warbler (Female/Immature male); visual field marks: pointed bill, large body, plump body, blue upperparts, white underparts, black throat, black face, and black side.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,1,"a close-up bird photo of a Black-throated Blue Warbler (Female/Immature male) showing pointed bill, large body, plump body, blue upperparts, white underparts, black throat, black face, and black side.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,2,"a fine-grained ID photo of a Black-throated Blue Warbler (Female/Immature male), with pointed bill, large body, plump body, blue upperparts, white underparts, black throat, black face, and black side.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,0,"a field guide photograph of a Lark Bunting (Female/Nonbreeding male); visual field marks: compact body, unmistakable black plumage, white wing, brownish upperparts, brownish underparts, white upperwing feathers, brownish coverts, and brownish tail feathers.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,1,"a close-up bird photo of a Lark Bunting (Female/Nonbreeding male) showing compact body, unmistakable black plumage, white wing, brownish upperparts, brownish underparts, white upperwing feathers, brownish coverts, and brownish tail feathers.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,2,"a fine-grained ID photo of a Lark Bunting (Female/Nonbreeding male), with compact body, unmistakable black plumage, white wing, brownish upperparts, brownish underparts, white upperwing feathers, brownish coverts, and brownish tail feathers.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,0,"a field guide photograph of a White-throated Sparrow (Tan-striped/immature); visual field marks: large full body, prominent bill, rounded head, long legs, long narrow tail, brown upperparts, gray underparts, and gray head.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,1,"a close-up bird photo of a White-throated Sparrow (Tan-striped/immature) showing large full body, prominent bill, rounded head, long legs, long narrow tail, brown upperparts, gray underparts, and gray head.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,2,"a fine-grained ID photo of a White-throated Sparrow (Tan-striped/immature), with large full body, prominent bill, rounded head, long legs, long narrow tail, brown upperparts, gray underparts, and gray head.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
972,516,Harris's Sparrow (Immature),Harris's Sparrow,0,"a field guide photograph of a Harris's Sparrow (Immature); visual field marks: large chunky body, big barrel-shaped chest, round head, small body, long tail, long bill, streaky brown black plumage, and black bib.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
972,516,Harris's Sparrow (Immature),Harris's Sparrow,1,"a close-up bird photo of a Harris's Sparrow (Immature) showing large chunky body, big barrel-shaped chest, round head, small body, long tail, long bill, streaky brown black plumage, and black bib.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
972,516,Harris's Sparrow (Immature),Harris's Sparrow,2,"a fine-grained ID photo of a Harris's Sparrow (Immature), with large chunky body, big barrel-shaped chest, round head, small body, long tail, long bill, streaky brown black plumage, and black bib.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,0,"a field guide photograph of a White-crowned Sparrow (Immature); visual field marks: large small bill, long tail, white stripes, and pale pink yellow bill.",descriptor_variant,4,needs_normalization|shared_variant_descriptor
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,1,"a close-up bird photo of a White-crowned Sparrow (Immature) showing large small bill, long tail, white stripes, and pale pink yellow bill.",descriptor_variant,4,needs_normalization|shared_variant_descriptor
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,2,"a fine-grained ID photo of a White-crowned Sparrow (Immature), with large small bill, long tail, white stripes, and pale pink yellow bill.",descriptor_variant,4,needs_normalization|shared_variant_descriptor
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,0,"a field guide photograph of a Golden-crowned Sparrow (Immature); visual field marks: large long tail, small head, seed-eating bill, golden-crowned streaked brown upperparts, smooth gray-brown underparts, black crown, bright-yellow forehead, and black head.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,1,"a close-up bird photo of a Golden-crowned Sparrow (Immature) showing large long tail, small head, seed-eating bill, golden-crowned streaked brown upperparts, smooth gray-brown underparts, black crown, bright-yellow forehead, and black head.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,2,"a fine-grained ID photo of a Golden-crowned Sparrow (Immature), with large long tail, small head, seed-eating bill, golden-crowned streaked brown upperparts, smooth gray-brown underparts, black crown, bright-yellow forehead, and black head.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,0,"a field guide photograph of a Dark-eyed Junco (White-winged); visual field marks: medium-sized body with pale bill, gray body, faint white wingbars, and faint white face.",descriptor_variant,4,compact_verified
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,1,"a close-up bird photo of a Dark-eyed Junco (White-winged) showing medium-sized body with pale bill, gray body, faint white wingbars, and faint white face.",descriptor_variant,4,compact_verified
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,2,"a fine-grained ID photo of a Dark-eyed Junco (White-winged), with medium-sized body with pale bill, gray body, faint white wingbars, and faint white face.",descriptor_variant,4,compact_verified
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,0,"a field guide photograph of a Chipping Sparrow (Immature/nonbreeding adult); visual field marks: slender body, long tail, medium-sized bill, pale face, black line, pale eye, bright rusty crown, and streaked upperparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,1,"a close-up bird photo of a Chipping Sparrow (Immature/nonbreeding adult) showing slender body, long tail, medium-sized bill, pale face, black line, pale eye, bright rusty crown, and streaked upperparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,2,"a fine-grained ID photo of a Chipping Sparrow (Immature/nonbreeding adult), with slender body, long tail, medium-sized bill, pale face, black line, pale eye, bright rusty crown, and streaked upperparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,0,"a field guide photograph of a Scarlet Tanager (Female/Nonbreeding Male); visual field marks: medium-sized body, stocky proportions, thick rounded bill, broad body, brilliant red plumage, black wings, black tail, and olive wings.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,1,"a close-up bird photo of a Scarlet Tanager (Female/Nonbreeding Male) showing medium-sized body, stocky proportions, thick rounded bill, broad body, brilliant red plumage, black wings, black tail, and olive wings.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,2,"a fine-grained ID photo of a Scarlet Tanager (Female/Nonbreeding Male), with medium-sized body, stocky proportions, thick rounded bill, broad body, brilliant red plumage, black wings, black tail, and olive wings.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,0,"a field guide photograph of a Western Tanager (Female/Nonbreeding Male); visual field marks: stocky body, short thick-based bill, medium-length tail, yellow black wings, orange-red head, two bold wingbars, yellow upperpart marking, and white lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,1,"a close-up bird photo of a Western Tanager (Female/Nonbreeding Male) showing stocky body, short thick-based bill, medium-length tail, yellow black wings, orange-red head, two bold wingbars, yellow upperpart marking, and white lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,2,"a fine-grained ID photo of a Western Tanager (Female/Nonbreeding Male), with stocky body, short thick-based bill, medium-length tail, yellow black wings, orange-red head, two bold wingbars, yellow upperpart marking, and white lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,0,"a field guide photograph of a Northern Cardinal (Female/Juvenile); visual field marks: large body, long tail, short thick bill, prominent crest, brilliant red plumage, reddish bill, black face, and pale brown plumage.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,1,"a close-up bird photo of a Northern Cardinal (Female/Juvenile) showing large body, long tail, short thick bill, prominent crest, brilliant red plumage, reddish bill, black face, and pale brown plumage.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,2,"a fine-grained ID photo of a Northern Cardinal (Female/Juvenile), with large body, long tail, short thick bill, prominent crest, brilliant red plumage, reddish bill, black face, and pale brown plumage.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,0,"a field guide photograph of a Rose-breasted Grosbeak (Female/immature male); visual field marks: stocky body, medium-sized body, large triangular bill, broad-chested short neck, medium-length squared tail, black throat, brown heavily streaked plumage, and bold whitish stripe.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,1,"a close-up bird photo of a Rose-breasted Grosbeak (Female/immature male) showing stocky body, medium-sized body, large triangular bill, broad-chested short neck, medium-length squared tail, black throat, brown heavily streaked plumage, and bold whitish stripe.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,2,"a fine-grained ID photo of a Rose-breasted Grosbeak (Female/immature male), with stocky body, medium-sized body, large triangular bill, broad-chested short neck, medium-length squared tail, black throat, brown heavily streaked plumage, and bold whitish stripe.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,0,"a field guide photograph of a Black-headed Grosbeak (Female/immature male); visual field marks: hefty body, large bill, large head, short thick neck, short tail, chunky body, black head, and black-and-white wings.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,1,"a close-up bird photo of a Black-headed Grosbeak (Female/immature male) showing hefty body, large bill, large head, short thick neck, short tail, chunky body, black head, and black-and-white wings.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,2,"a fine-grained ID photo of a Black-headed Grosbeak (Female/immature male), with hefty body, large bill, large head, short thick neck, short tail, chunky body, black head, and black-and-white wings.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,0,"a field guide photograph of a Blue Grosbeak (Female/juvenile); visual field marks: stocky body, large triangular bill, rich blue plumage, chestnut wingbars, chestnut beak, two wingbars, chestnut upperparts, and grayish-buffy lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,1,"a close-up bird photo of a Blue Grosbeak (Female/juvenile) showing stocky body, large triangular bill, rich blue plumage, chestnut wingbars, chestnut beak, two wingbars, chestnut upperparts, and grayish-buffy lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,2,"a fine-grained ID photo of a Blue Grosbeak (Female/juvenile), with stocky body, large triangular bill, rich blue plumage, chestnut wingbars, chestnut beak, two wingbars, chestnut upperparts, and grayish-buffy lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,0,"a field guide photograph of a Lazuli Bunting (Female/juvenile); visual field marks: small stocky body, cone-shaped bill, blue upperparts, pumpkin-colored breast, white belly, white shoulder, warm grayish-brown upperparts, and warm grayish-brown wings.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,1,"a close-up bird photo of a Lazuli Bunting (Female/juvenile) showing small stocky body, cone-shaped bill, blue upperparts, pumpkin-colored breast, white belly, white shoulder, warm grayish-brown upperparts, and warm grayish-brown wings.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,2,"a fine-grained ID photo of a Lazuli Bunting (Female/juvenile), with small stocky body, cone-shaped bill, blue upperparts, pumpkin-colored breast, white belly, white shoulder, warm grayish-brown upperparts, and warm grayish-brown wings.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,0,"a field guide photograph of a Indigo Bunting (Female/juvenile); visual field marks: small stocky body, short tail, short bill, indigo blue plumage, silver-gray bill, brown plumage, whitish throat, and blue wings.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
