raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant,external_trait_count,match_status,source_names,source_urls,licenses
964,508,American Redstart (Female/juvenile),American Redstart,1,a field guide photo of a female or juvenile American Redstart.,short_variant_plus_external_traits,Female or juvenile,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/American_redstart,CC BY-SA (Wikipedia text; verify page footer)
964,508,American Redstart (Female/juvenile),American Redstart,2,"a field guide photo of a female or juvenile American Redstart, showing female or juvenile plumage, red tail, and long tail.",short_variant_plus_external_traits,Female or juvenile,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/American_redstart,CC BY-SA (Wikipedia text; verify page footer)
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,0,Magnolia Warbler Female or immature male,external_traits_fallback,Female or immature male,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Magnolia_warbler,CC BY-SA (Wikipedia text; verify page footer)
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,1,a photo of a female or immature male Magnolia Warbler.,external_traits_fallback,Female or immature male,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Magnolia_warbler,CC BY-SA (Wikipedia text; verify page footer)
965,509,Magnolia Warbler (Female/immature male),Magnolia Warbler,2,a field guide photo of a female or immature male Magnolia Warbler.,external_traits_fallback,Female or immature male,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Magnolia_warbler,CC BY-SA (Wikipedia text; verify page footer)
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,0,"Bay-breasted Warbler Female, Nonbreeding male, Immature",short_variant_plus_external_traits,"Female, Nonbreeding male, Immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bay-breasted_warbler,CC BY-SA (Wikipedia text; verify page footer)
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,1,"a field guide photo of a female, nonbreeding male, immature Bay-breasted Warbler.",short_variant_plus_external_traits,"Female, Nonbreeding male, Immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bay-breasted_warbler,CC BY-SA (Wikipedia text; verify page footer)
966,510,"Bay-breasted Warbler (Female, Nonbreeding male, Immature)",Bay-breasted Warbler,2,"a field guide photo of a female, nonbreeding male, immature Bay-breasted Warbler, showing female, nonbreeding male, immature plumage, white cheek, white wing, and yellow crown.",short_variant_plus_external_traits,"Female, Nonbreeding male, Immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bay-breasted_warbler,CC BY-SA (Wikipedia text; verify page footer)
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,0,Chestnut-sided Warbler Female or immature male,short_variant_plus_external_traits,Female or immature male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Chestnut-sided_warbler,CC BY-SA (Wikipedia text; verify page footer)
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,1,a field guide photo of a female or immature male Chestnut-sided Warbler.,short_variant_plus_external_traits,Female or immature male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Chestnut-sided_warbler,CC BY-SA (Wikipedia text; verify page footer)
967,511,Chestnut-sided Warbler (Female/immature male),Chestnut-sided Warbler,2,"a field guide photo of a female or immature male Chestnut-sided Warbler, showing female or immature male plumage, chestnut flanks, white eye, and white wing.",short_variant_plus_external_traits,Female or immature male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Chestnut-sided_warbler,CC BY-SA (Wikipedia text; verify page footer)
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,0,Blackpoll Warbler Female or juvenile,short_variant_plus_external_traits,Female or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Blackpoll_warbler,CC BY-SA (Wikipedia text; verify page footer)
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,1,a field guide photo of a female or juvenile Blackpoll Warbler.,short_variant_plus_external_traits,Female or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Blackpoll_warbler,CC BY-SA (Wikipedia text; verify page footer)
968,512,Blackpoll Warbler (Female/juvenile),Blackpoll Warbler,2,"a field guide photo of a female or juvenile Blackpoll Warbler, showing female or juvenile plumage, black cap, greenish upperparts, white wing, and small bird.",short_variant_plus_external_traits,Female or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Blackpoll_warbler,CC BY-SA (Wikipedia text; verify page footer)
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,0,Black-throated Blue Warbler Female or Immature male,short_variant_plus_external_traits,Female or Immature male,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-throated_blue_warbler,CC BY-SA (Wikipedia text; verify page footer)
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,1,a field guide photo of a female or immature male Black-throated Blue Warbler.,short_variant_plus_external_traits,Female or Immature male,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-throated_blue_warbler,CC BY-SA (Wikipedia text; verify page footer)
969,513,Black-throated Blue Warbler (Female/Immature male),Black-throated Blue Warbler,2,"a field guide photo of a female or immature male Black-throated Blue Warbler, showing female or immature male plumage, black face, black throat, blue upperparts, and brown upperparts.",short_variant_plus_external_traits,Female or Immature male,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-throated_blue_warbler,CC BY-SA (Wikipedia text; verify page footer)
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,0,Lark Bunting Female or Nonbreeding male,short_variant_plus_external_traits,Female or Nonbreeding male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Lark_bunting,CC BY-SA (Wikipedia text; verify page footer)
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,1,a field guide photo of a female or nonbreeding male Lark Bunting.,short_variant_plus_external_traits,Female or Nonbreeding male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Lark_bunting,CC BY-SA (Wikipedia text; verify page footer)
970,514,Lark Bunting (Female/Nonbreeding male),Lark Bunting,2,"a field guide photo of a female or nonbreeding male Lark Bunting, showing female or nonbreeding male plumage, bluish bill, and short tail.",short_variant_plus_external_traits,Female or Nonbreeding male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Lark_bunting,CC BY-SA (Wikipedia text; verify page footer)
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,0,White-throated Sparrow Tan striped or immature,short_variant_plus_external_traits,Tan striped or immature,6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/White-throated_sparrow,CC BY-SA (Wikipedia text; verify page footer)
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,1,a field guide photo of a tan striped or immature White-throated Sparrow.,short_variant_plus_external_traits,Tan striped or immature,6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/White-throated_sparrow,CC BY-SA (Wikipedia text; verify page footer)
971,515,White-throated Sparrow (Tan-striped/immature),White-throated Sparrow,2,"a field guide photo of a tan striped or immature White-throated Sparrow, showing tan striped or immature plumage, black eye, brown eye, gray bill, and white throat.",short_variant_plus_external_traits,Tan striped or immature,6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/White-throated_sparrow,CC BY-SA (Wikipedia text; verify page footer)
972,516,Harris's Sparrow (Immature),Harris's Sparrow,0,Harris's Sparrow Immature,short_variant_plus_external_traits,Immature,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Harris's_sparrow,CC BY-SA (Wikipedia text; verify page footer)
972,516,Harris's Sparrow (Immature),Harris's Sparrow,1,a field guide photo of an immature Harris's Sparrow.,short_variant_plus_external_traits,Immature,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Harris's_sparrow,CC BY-SA (Wikipedia text; verify page footer)
972,516,Harris's Sparrow (Immature),Harris's Sparrow,2,"a field guide photo of an immature Harris's Sparrow, showing immature plumage, black breast, brownish crown, white wing, and large sparrow.",short_variant_plus_external_traits,Immature,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Harris's_sparrow,CC BY-SA (Wikipedia text; verify page footer)
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,0,White-crowned Sparrow Immature,short_variant_plus_external_traits,Immature,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/White-crowned_sparrow,CC BY-SA (Wikipedia text; verify page footer)
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,1,a field guide photo of an immature White-crowned Sparrow.,short_variant_plus_external_traits,Immature,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/White-crowned_sparrow,CC BY-SA (Wikipedia text; verify page footer)
973,517,White-crowned Sparrow (Immature),White-crowned Sparrow,2,"a field guide photo of an immature White-crowned Sparrow, showing immature plumage, gray face, white throat, and long tail.",short_variant_plus_external_traits,Immature,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/White-crowned_sparrow,CC BY-SA (Wikipedia text; verify page footer)
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,0,Golden-crowned Sparrow Immature,short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Golden-crowned_sparrow,CC BY-SA (Wikipedia text; verify page footer)
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,1,a field guide photo of an immature Golden-crowned Sparrow.,short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Golden-crowned_sparrow,CC BY-SA (Wikipedia text; verify page footer)
974,518,Golden-crowned Sparrow (Immature),Golden-crowned Sparrow,2,"a field guide photo of an immature Golden-crowned Sparrow, showing immature plumage, gray nape, and white wing.",short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Golden-crowned_sparrow,CC BY-SA (Wikipedia text; verify page footer)
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,0,Dark-eyed Junco White winged,short_variant_plus_external_traits,White winged,7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dark-eyed_junco,CC BY-SA (Wikipedia text; verify page footer)
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,1,a field guide photo of a white winged Dark-eyed Junco.,short_variant_plus_external_traits,White winged,7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dark-eyed_junco,CC BY-SA (Wikipedia text; verify page footer)
975,519,Dark-eyed Junco (White-winged),Dark-eyed Junco,2,"a field guide photo of a white winged Dark-eyed Junco, showing white winged, brown flanks, gray head, pale underparts, and reddish flanks.",short_variant_plus_external_traits,White winged,7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dark-eyed_junco,CC BY-SA (Wikipedia text; verify page footer)
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,0,Chipping Sparrow Immature or nonbreeding adult,short_variant_plus_external_traits,Immature or nonbreeding adult,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Chipping_sparrow,CC BY-SA (Wikipedia text; verify page footer)
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,1,a field guide photo of an immature or nonbreeding adult Chipping Sparrow.,short_variant_plus_external_traits,Immature or nonbreeding adult,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Chipping_sparrow,CC BY-SA (Wikipedia text; verify page footer)
976,520,Chipping Sparrow (Immature/nonbreeding adult),Chipping Sparrow,2,"a field guide photo of an immature or nonbreeding adult Chipping Sparrow, showing immature or nonbreeding adult plumage, brownish cap, dark eye, gray head, and reddish cap.",short_variant_plus_external_traits,Immature or nonbreeding adult,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Chipping_sparrow,CC BY-SA (Wikipedia text; verify page footer)
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,0,Scarlet Tanager Female or Nonbreeding Male,short_variant_plus_external_traits,Female or Nonbreeding Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Scarlet_tanager,CC BY-SA (Wikipedia text; verify page footer)
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,1,a field guide photo of a female or nonbreeding male Scarlet Tanager.,short_variant_plus_external_traits,Female or Nonbreeding Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Scarlet_tanager,CC BY-SA (Wikipedia text; verify page footer)
977,521,Scarlet Tanager (Female/Nonbreeding Male),Scarlet Tanager,2,"a field guide photo of a female or nonbreeding male Scarlet Tanager, showing female or nonbreeding male plumage, black wings, and small bird.",short_variant_plus_external_traits,Female or Nonbreeding Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Scarlet_tanager,CC BY-SA (Wikipedia text; verify page footer)
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,0,Western Tanager Female or Nonbreeding Male,short_variant_plus_external_traits,Female or Nonbreeding Male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Western_tanager,CC BY-SA (Wikipedia text; verify page footer)
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,1,a field guide photo of a female or nonbreeding male Western Tanager.,short_variant_plus_external_traits,Female or Nonbreeding Male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Western_tanager,CC BY-SA (Wikipedia text; verify page footer)
978,522,Western Tanager (Female/Nonbreeding Male),Western Tanager,2,"a field guide photo of a female or nonbreeding male Western Tanager, showing female or nonbreeding male plumage, dark wings, red face, yellow head, and yellow nape.",short_variant_plus_external_traits,Female or Nonbreeding Male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Western_tanager,CC BY-SA (Wikipedia text; verify page footer)
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,0,Northern Cardinal Female or Juvenile,short_variant_plus_external_traits,Female or Juvenile,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_cardinal,CC BY-SA (Wikipedia text; verify page footer)
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,1,a field guide photo of a female or juvenile Northern Cardinal.,short_variant_plus_external_traits,Female or Juvenile,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_cardinal,CC BY-SA (Wikipedia text; verify page footer)
979,523,Northern Cardinal (Female/Juvenile),Northern Cardinal,2,"a field guide photo of a female or juvenile Northern Cardinal, showing female or juvenile plumage, and black face.",short_variant_plus_external_traits,Female or Juvenile,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_cardinal,CC BY-SA (Wikipedia text; verify page footer)
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,0,Rose-breasted Grosbeak Female or immature male,short_variant_plus_external_traits,Female or immature male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Rose-breasted_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,1,a field guide photo of a female or immature male Rose-breasted Grosbeak.,short_variant_plus_external_traits,Female or immature male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Rose-breasted_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
980,524,Rose-breasted Grosbeak (Female/immature male),Rose-breasted Grosbeak,2,"a field guide photo of a female or immature male Rose-breasted Grosbeak, showing female or immature male plumage, black head, brown upperparts, pink wing, and white breast.",short_variant_plus_external_traits,Female or immature male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Rose-breasted_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,0,Black-headed Grosbeak Female or immature male,short_variant_plus_external_traits,Female or immature male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-headed_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,1,a field guide photo of a female or immature male Black-headed Grosbeak.,short_variant_plus_external_traits,Female or immature male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-headed_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
981,525,Black-headed Grosbeak (Female/immature male),Black-headed Grosbeak,2,"a field guide photo of a female or immature male Black-headed Grosbeak, showing female or immature male plumage, black head, black wings, brown head, and white wing.",short_variant_plus_external_traits,Female or immature male,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-headed_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,0,Blue Grosbeak Female or juvenile,short_variant_plus_external_traits,Female or juvenile,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Blue_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,1,a field guide photo of a female or juvenile Blue Grosbeak.,short_variant_plus_external_traits,Female or juvenile,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Blue_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
982,526,Blue Grosbeak (Female/juvenile),Blue Grosbeak,2,"a field guide photo of a female or juvenile Blue Grosbeak, showing female or juvenile plumage, and brown wing.",short_variant_plus_external_traits,Female or juvenile,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Blue_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,0,Lazuli Bunting Female or juvenile,short_variant_plus_external_traits,Female or juvenile,6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Lazuli_bunting,CC BY-SA (Wikipedia text; verify page footer)
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,1,a field guide photo of a female or juvenile Lazuli Bunting.,short_variant_plus_external_traits,Female or juvenile,6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Lazuli_bunting,CC BY-SA (Wikipedia text; verify page footer)
983,527,Lazuli Bunting (Female/juvenile),Lazuli Bunting,2,"a field guide photo of a female or juvenile Lazuli Bunting, showing female or juvenile plumage, pale wingbars, white wingbars, blue head, and rusty breast.",short_variant_plus_external_traits,Female or juvenile,6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Lazuli_bunting,CC BY-SA (Wikipedia text; verify page footer)
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,0,Indigo Bunting Female or juvenile,short_variant_plus_external_traits,Female or juvenile,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Indigo_bunting,CC BY-SA (Wikipedia text; verify page footer)
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,1,a field guide photo of a female or juvenile Indigo Bunting.,short_variant_plus_external_traits,Female or juvenile,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Indigo_bunting,CC BY-SA (Wikipedia text; verify page footer)
984,528,Indigo Bunting (Female/juvenile),Indigo Bunting,2,"a field guide photo of a female or juvenile Indigo Bunting, showing female or juvenile plumage, small bird, and small sparrow.",short_variant_plus_external_traits,Female or juvenile,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Indigo_bunting,CC BY-SA (Wikipedia text; verify page footer)
985,529,Painted Bunting (Female/juvenile),Painted Bunting,0,Painted Bunting Female or juvenile,short_variant_plus_external_traits,Female or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Painted_bunting,CC BY-SA (Wikipedia text; verify page footer)
985,529,Painted Bunting (Female/juvenile),Painted Bunting,1,a field guide photo of a female or juvenile Painted Bunting.,short_variant_plus_external_traits,Female or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Painted_bunting,CC BY-SA (Wikipedia text; verify page footer)
985,529,Painted Bunting (Female/juvenile),Painted Bunting,2,"a field guide photo of a female or juvenile Painted Bunting, showing female or juvenile plumage, blue head, green back, and red rump.",short_variant_plus_external_traits,Female or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Painted_bunting,CC BY-SA (Wikipedia text; verify page footer)
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,0,Bobolink Female or juvenile or nonbreeding male,short_variant_plus_external_traits,Female or juvenile or nonbreeding male,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bobolink,CC BY-SA (Wikipedia text; verify page footer)
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,1,a field guide photo of a female or juvenile or nonbreeding male Bobolink.,short_variant_plus_external_traits,Female or juvenile or nonbreeding male,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bobolink,CC BY-SA (Wikipedia text; verify page footer)
986,530,Bobolink (Female/juvenile/nonbreeding male),Bobolink,2,"a field guide photo of a female or juvenile or nonbreeding male Bobolink, showing female or juvenile or nonbreeding male plumage, and short finch.",short_variant_plus_external_traits,Female or juvenile or nonbreeding male,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bobolink,CC BY-SA (Wikipedia text; verify page footer)
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,0,Red-winged Blackbird Female or juvenile,short_variant_plus_external_traits,Female or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-winged_blackbird,CC BY-SA (Wikipedia text; verify page footer)
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,1,a field guide photo of a female or juvenile Red-winged Blackbird.,short_variant_plus_external_traits,Female or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-winged_blackbird,CC BY-SA (Wikipedia text; verify page footer)
987,531,Red-winged Blackbird (Female/juvenile),Red-winged Blackbird,2,"a field guide photo of a female or juvenile Red-winged Blackbird, showing female or juvenile plumage, yellow wingbar, reddish or orange wing, yellow wing, and wingbar.",short_variant_plus_external_traits,Female or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-winged_blackbird,CC BY-SA (Wikipedia text; verify page footer)
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,0,Yellow-headed Blackbird Female or Immature Male,short_variant_plus_external_traits,Female or Immature Male,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-headed_blackbird,CC BY-SA (Wikipedia text; verify page footer)
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,1,a field guide photo of a female or immature male Yellow-headed Blackbird.,short_variant_plus_external_traits,Female or Immature Male,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-headed_blackbird,CC BY-SA (Wikipedia text; verify page footer)
988,532,Yellow-headed Blackbird (Female/Immature Male),Yellow-headed Blackbird,2,"a field guide photo of a female or immature male Yellow-headed Blackbird, showing female or immature male plumage, yellow plumage, white wing, yellow head, and yellow throat.",short_variant_plus_external_traits,Female or Immature Male,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-headed_blackbird,CC BY-SA (Wikipedia text; verify page footer)
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,0,Brewer's Blackbird Male,short_variant_plus_external_traits,Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Brewer's_blackbird,CC BY-SA (Wikipedia text; verify page footer)
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,1,a field guide photo of a male Brewer's Blackbird.,short_variant_plus_external_traits,Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Brewer's_blackbird,CC BY-SA (Wikipedia text; verify page footer)
989,533,Brewer's Blackbird (Male),Brewer's Blackbird,2,"a field guide photo of a male Brewer's Blackbird, showing male plumage, black plumage, and purple head.",short_variant_plus_external_traits,Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Brewer's_blackbird,CC BY-SA (Wikipedia text; verify page footer)
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,0,Brown-headed Cowbird Female or Juvenile,short_variant_plus_external_traits,Female or Juvenile,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Brown-headed_cowbird,CC BY-SA (Wikipedia text; verify page footer)
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,1,a field guide photo of a female or juvenile Brown-headed Cowbird.,short_variant_plus_external_traits,Female or Juvenile,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Brown-headed_cowbird,CC BY-SA (Wikipedia text; verify page footer)
990,534,Brown-headed Cowbird (Female/Juvenile),Brown-headed Cowbird,2,"a field guide photo of a female or juvenile Brown-headed Cowbird, showing female or juvenile plumage, brown head, and pale throat.",short_variant_plus_external_traits,Female or Juvenile,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Brown-headed_cowbird,CC BY-SA (Wikipedia text; verify page footer)
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,0,Hooded Oriole Female or Immature male,short_variant_plus_external_traits,Female or Immature male,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Hooded_oriole,CC BY-SA (Wikipedia text; verify page footer)
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,1,a field guide photo of a female or immature male Hooded Oriole.,short_variant_plus_external_traits,Female or Immature male,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Hooded_oriole,CC BY-SA (Wikipedia text; verify page footer)
991,535,Hooded Oriole (Female/Immature male),Hooded Oriole,2,"a field guide photo of a female or immature male Hooded Oriole, showing female or immature male plumage, black and white wing, black back, orange head, and slender bill.",short_variant_plus_external_traits,Female or Immature male,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Hooded_oriole,CC BY-SA (Wikipedia text; verify page footer)
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,0,Bullock's Oriole Female or Immature male,short_variant_plus_external_traits,Female or Immature male,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bullock's_oriole,CC BY-SA (Wikipedia text; verify page footer)
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,1,a field guide photo of a female or immature male Bullock's Oriole.,short_variant_plus_external_traits,Female or Immature male,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bullock's_oriole,CC BY-SA (Wikipedia text; verify page footer)
992,536,Bullock's Oriole (Female/Immature male),Bullock's Oriole,2,"a field guide photo of a female or immature male Bullock's Oriole, showing female or immature male plumage, orange and black plumage, black crown, black eye, and black throat.",short_variant_plus_external_traits,Female or Immature male,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Bullock's_oriole,CC BY-SA (Wikipedia text; verify page footer)
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,0,Baltimore Oriole Female or Immature male,external_traits_fallback,Female or Immature male,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Baltimore_oriole,CC BY-SA (Wikipedia text; verify page footer)
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,1,a photo of a female or immature male Baltimore Oriole.,external_traits_fallback,Female or Immature male,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Baltimore_oriole,CC BY-SA (Wikipedia text; verify page footer)
993,537,Baltimore Oriole (Female/Immature male),Baltimore Oriole,2,a field guide photo of a female or immature male Baltimore Oriole.,external_traits_fallback,Female or Immature male,0,matched_without_traits,wikipedia,https://en.wikipedia.org/wiki/Baltimore_oriole,CC BY-SA (Wikipedia text; verify page footer)
994,538,Pine Grosbeak (Female/juvenile),Pine Grosbeak,0,Pine Grosbeak Female or juvenile,short_variant_plus_external_traits,Female or juvenile,6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Pine_grosbeak,CC BY-SA (Wikipedia text; verify page footer)
